,TF,Term,Stem,wTF,SType,Score,wTFref
5878,29,hundreds,hundr,7.538341564855731e-05,raw,-0.22298338915207852,9.421417880566399e-05
1144,98,purpose,purpos,0.0002547439563296075,raw,-0.22506841249517842,0.0003190434691373621
6202,23,myth,myth,5.978684689368339e-05,raw,-0.22594343078055523,7.494309677723272e-05
5604,42,located,locat,0.00010917598128411749,raw,-0.22730305029659492,0.00013703880553551126
181,21,gathered,gather,5.4587990642058745e-05,raw,-0.22730305029659492,6.851940276775563e-05
5050,21,weak,weak,5.4587990642058745e-05,raw,-0.22730305029659492,6.851940276775563e-05
228,158,reason,reason,0.0004107096438783468,raw,-0.22829148568397944,0.0005160367520946595
3591,19,players,player,4.93891343904341e-05,raw,-0.22894643604032502,6.209570875827854e-05
422,205,certain,certain,0.0005328827657915258,raw,-0.22928279662203638,0.0006702054083221097
10209,9,transformative,transform,2.339485313231089e-05,stem,-0.22990383199665218,2.9441930876769993e-05
3133,36,improved,improv,9.357941252924356e-05,raw,-0.22990383199665232,0.00011776772350707998
808,34,element,element,8.838055627761893e-05,raw,-0.2309727791855572,0.0001113440294976029
2001,17,acquired,acquir,4.4190278138809465e-05,raw,-0.2309727791855572,5.567201474880145e-05
6559,17,preferred,prefer,4.4190278138809465e-05,raw,-0.2309727791855572,5.567201474880145e-05
10202,17,sessions,session,4.4190278138809465e-05,raw,-0.2309727791855572,5.567201474880145e-05
2621,47,fighting,fight,0.0001221731219131791,raw,-0.23260810252628805,0.00015416865622745017
1684,15,stressed,stress,3.899142188718482e-05,raw,-0.2335336000472308,4.9248320739324355e-05
2233,15,hearts,heart,3.899142188718482e-05,raw,-0.2335336000472308,4.9248320739324355e-05
9293,15,attempting,attempt,3.899142188718482e-05,raw,-0.2335336000472308,4.9248320739324355e-05
247,161,problems,problem,0.00041850792825578374,raw,-0.23407355686380535,0.0005288841401136137
6256,26,languages,languag,6.758513127112035e-05,raw,-0.2368725013127455,8.564925345969454e-05
2554,13,physically,physic,3.379256563556018e-05,raw,-0.2368725013127455,4.282462672984727e-05
4244,13,arnold,arnold,3.379256563556018e-05,raw,-0.2368725013127455,4.282462672984727e-05
7639,13,negotiations,negoti,3.379256563556018e-05,raw,-0.2368725013127455,4.282462672984727e-05
929,61,discussion,discuss,0.00015856511567455159,raw,-0.23851050331698403,0.00020127574563028215
4118,24,delivered,deliv,6.238627501949571e-05,raw,-0.23895366751656996,7.922555945021744e-05
3173,57,greatest,greatest,0.00014816740317130233,raw,-0.24037513186394766,0.00018842835761132798
360,33,conventional,convent,8.57811281518066e-05,raw,-0.2414076564781368,0.00010920279816111053
4491,33,warren,warren,8.57811281518066e-05,raw,-0.2414076564781368,0.00010920279816111053
3649,22,duties,duti,5.718741876787107e-05,raw,-0.2414076564781368,7.280186544074035e-05
2650,11,thee,thee,2.8593709383935534e-05,raw,-0.2414076564781368,3.6400932720370175e-05
3849,11,chaos,chao,2.8593709383935534e-05,raw,-0.2414076564781368,3.6400932720370175e-05
4245,11,raymond,raymond,2.8593709383935534e-05,raw,-0.2414076564781368,3.6400932720370175e-05
4805,11,shifts,shift,2.8593709383935534e-05,raw,-0.2414076564781368,3.6400932720370175e-05
6582,11,steam,steam,2.8593709383935534e-05,raw,-0.2414076564781368,3.6400932720370175e-05
6774,11,deputy,deputi,2.8593709383935534e-05,raw,-0.2414076564781368,3.6400932720370175e-05
7175,11,preaching,preach,2.8593709383935534e-05,raw,-0.2414076564781368,3.6400932720370175e-05
8562,11,stretching,stretch,2.8593709383935534e-05,raw,-0.2414076564781368,3.6400932720370175e-05
8614,11,hamilton,hamilton,2.8593709383935534e-05,raw,-0.2414076564781368,3.6400932720370175e-05
8739,11,consist,consist,2.8593709383935534e-05,raw,-0.2414076564781368,3.6400932720370175e-05
10013,11,praise,prais,2.8593709383935534e-05,raw,-0.2414076564781368,3.6400932720370175e-05
4441,62,film,film,0.00016116454380036391,raw,-0.2433033916430361,0.0002055582083032669
1888,31,concrete,concret,8.058227190018196e-05,raw,-0.2433033916430361,0.00010277910415163344
4720,51,atmosphere,atmospher,0.00013257083441642838,raw,-0.24371180496298706,0.0001691572755828967
11140,20,enterprise,enterpris,5.1988562516246424e-05,raw,-0.2443445161514466,6.637817143126326e-05
4671,10,cycling,cycl,2.5994281258123212e-05,stem,-0.2443445161514466,3.318908571563163e-05
402,243,given,given,0.000631661034572394,raw,-0.2452733293277537,0.000807244213857621
50,29,depend,depend,7.538341564855731e-05,raw,-0.24545624500413696,9.635541014215634e-05
7099,6,instinctive,instinct,1.5596568754873928e-05,stem,-0.2479223374993305,1.9984825807262057e-05
11217,3,invokes,invok,7.798284377436964e-06,stem,-0.2479223374993305,9.992412903631029e-06
13262,3,recite,recit,7.798284377436964e-06,stem,-0.2479223374993305,9.992412903631029e-06
3843,54,reports,report,0.00014036911879386534,raw,-0.24792233749933063,0.0001798634322653585
2699,36,soldiers,soldier,9.357941252924356e-05,raw,-0.24792233749933063,0.00011990895484357235
3474,27,rachel,rachel,7.018455939693267e-05,raw,-0.24792233749933063,8.993171613267926e-05
4050,18,roosevelt,roosevelt,4.678970626462178e-05,raw,-0.24792233749933063,5.9954477421786175e-05
5798,18,examined,examin,4.678970626462178e-05,raw,-0.24792233749933063,5.9954477421786175e-05
3559,9,monopoly,monopoli,2.339485313231089e-05,raw,-0.24792233749933063,2.9977238710893088e-05
4509,9,framed,frame,2.339485313231089e-05,raw,-0.24792233749933063,2.9977238710893088e-05
5285,9,coupled,coupl,2.339485313231089e-05,raw,-0.24792233749933063,2.9977238710893088e-05
5995,9,scrutiny,scrutini,2.339485313231089e-05,raw,-0.24792233749933063,2.9977238710893088e-05
6391,9,instinct,instinct,2.339485313231089e-05,raw,-0.24792233749933063,2.9977238710893088e-05
6901,9,speakers,speaker,2.339485313231089e-05,raw,-0.24792233749933063,2.9977238710893088e-05
8452,9,grove,grove,2.339485313231089e-05,raw,-0.24792233749933063,2.9977238710893088e-05
9306,9,superiority,superior,2.339485313231089e-05,raw,-0.24792233749933063,2.9977238710893088e-05
9748,9,dominican,dominican,2.339485313231089e-05,raw,-0.24792233749933063,2.9977238710893088e-05
10428,9,prescribed,prescrib,2.339485313231089e-05,raw,-0.24792233749933063,2.9977238710893088e-05
11423,9,administered,administ,2.339485313231089e-05,raw,-0.24792233749933063,2.9977238710893088e-05
12813,9,pairs,pair,2.339485313231089e-05,raw,-0.24792233749933063,2.9977238710893088e-05
13057,9,relaxed,relax,2.339485313231089e-05,raw,-0.24792233749933063,2.9977238710893088e-05
13141,9,paragraphs,paragraph,2.339485313231089e-05,raw,-0.24792233749933063,2.9977238710893088e-05
1281,374,without,without,0.0009721861190538081,raw,-0.2500209741562518,0.0012483378691750479
925,125,increase,increas,0.0003249285157265402,raw,-0.25077540648173696,0.00041754011061601086
9415,25,communists,communist,6.498570314530803e-05,raw,-0.2507754064817371,8.350802212320217e-05
10514,25,concert,concert,6.498570314530803e-05,raw,-0.2507754064817371,8.350802212320217e-05
8300,16,cancer,cancer,4.159085001299714e-05,raw,-0.25237668784871076,5.353078341230908e-05
693,39,tests,test,0.00010137769690668053,raw,-0.25340180326395617,0.00013061511152603417
5365,23,stored,store,5.978684689368339e-05,raw,-0.25411430774725163,7.708432811372508e-05
1344,169,period,period,0.0004393033532622823,raw,-0.25592069628343994,0.0005674263041704762
646,44,teachers,teacher,0.00011437483753574213,raw,-0.2560064558992895,0.00014774496221797308
1566,100,passed,pass,0.0002599428125812321,raw,-0.2571652045805082,0.00033617331982930106
8733,21,suffer,suffer,5.4587990642058745e-05,raw,-0.25807470896334844,7.066063410424798e-05
4506,14,congressional,congression,3.63919937613725e-05,raw,-0.2580747089633486,4.7107089402831995e-05
5292,14,physiological,physiolog,3.63919937613725e-05,raw,-0.2580747089633486,4.7107089402831995e-05
5929,14,capabilities,capabl,3.63919937613725e-05,raw,-0.2580747089633486,4.7107089402831995e-05
6663,14,shell,shell,3.63919937613725e-05,raw,-0.2580747089633486,4.7107089402831995e-05
7769,14,overseas,oversea,3.63919937613725e-05,raw,-0.2580747089633486,4.7107089402831995e-05
2065,7,gifts,gift,1.819599688068625e-05,raw,-0.2580747089633486,2.3553544701415998e-05
2241,7,plea,plea,1.819599688068625e-05,raw,-0.2580747089633486,2.3553544701415998e-05
2584,7,declares,declar,1.819599688068625e-05,raw,-0.2580747089633486,2.3553544701415998e-05
2984,7,fulfilled,fulfil,1.819599688068625e-05,raw,-0.2580747089633486,2.3553544701415998e-05
4145,7,expectation,expect,1.819599688068625e-05,raw,-0.2580747089633486,2.3553544701415998e-05
5067,7,acquiring,acquir,1.819599688068625e-05,raw,-0.2580747089633486,2.3553544701415998e-05
5120,7,appropriated,appropri,1.819599688068625e-05,raw,-0.2580747089633486,2.3553544701415998e-05
5377,7,spaces,space,1.819599688068625e-05,raw,-0.2580747089633486,2.3553544701415998e-05
5749,7,aided,aid,1.819599688068625e-05,raw,-0.2580747089633486,2.3553544701415998e-05
5795,7,incidents,incid,1.819599688068625e-05,raw,-0.2580747089633486,2.3553544701415998e-05
5865,7,shed,shed,1.819599688068625e-05,raw,-0.2580747089633486,2.3553544701415998e-05
6419,7,tony,toni,1.819599688068625e-05,raw,-0.2580747089633486,2.3553544701415998e-05
6848,7,jimmy,jimmi,1.819599688068625e-05,raw,-0.2580747089633486,2.3553544701415998e-05
6970,7,accommodation,accommod,1.819599688068625e-05,stem,-0.2580747089633486,2.3553544701415998e-05
7098,7,convincing,convinc,1.819599688068625e-05,raw,-0.2580747089633486,2.3553544701415998e-05
7240,7,venues,venu,1.819599688068625e-05,stem,-0.2580747089633486,2.3553544701415998e-05
8596,7,rotation,rotat,1.819599688068625e-05,raw,-0.2580747089633486,2.3553544701415998e-05
8626,7,expenditure,expenditur,1.819599688068625e-05,raw,-0.2580747089633486,2.3553544701415998e-05
8878,7,contrasting,contrast,1.819599688068625e-05,raw,-0.2580747089633486,2.3553544701415998e-05
9249,7,ghetto,ghetto,1.819599688068625e-05,raw,-0.2580747089633486,2.3553544701415998e-05
9438,7,phillips,phillip,1.819599688068625e-05,raw,-0.2580747089633486,2.3553544701415998e-05
9537,7,infant,infant,1.819599688068625e-05,raw,-0.2580747089633486,2.3553544701415998e-05
12319,7,endured,endur,1.819599688068625e-05,raw,-0.2580747089633486,2.3553544701415998e-05
584,68,continue,continu,0.00017676111255523786,raw,-0.2594107145060907,0.00022911175300468288
686,146,full,full,0.0003795165063685989,raw,-0.26056227243515023,0.0004924832073932436
7268,26,musicians,musician,6.758513127112035e-05,raw,-0.26156511390311693,8.779048479618689e-05
975,45,factor,factor,0.00011697426566155446,raw,-0.2621069724912869,0.00015202742489095779
2706,19,allies,alli,4.93891343904341e-05,raw,-0.2628479877160062,6.42369400947709e-05
4175,191,york,york,0.0004964907720301534,raw,-0.26424317454853113,0.0006466518636206938
2388,55,product,product,0.00014296854691967767,raw,-0.26466451864240415,0.0001862871262748356
1972,48,memory,memori,0.00012477255003899142,raw,-0.2656219145987314,0.0001627335815734196
937,12,lacked,lack,3.1193137509747856e-05,raw,-0.2656219145987314,4.06833953933549e-05
4659,12,span,span,3.1193137509747856e-05,raw,-0.2656219145987314,4.06833953933549e-05
4646,4,subordination,subordin,1.0397712503249286e-05,stem,-0.2656219145987314,1.3561131797784967e-05
1525,130,usually,usual,0.00033792565635560175,raw,-0.26643130355428996,0.00044109365531742683
459,80,consider,consid,0.0002079542500649857,raw,-0.268250037005001,0.00027193637973453014
818,228,case,case,0.0005926696126852093,raw,-0.26838816809162147,0.0007751257438102355
2540,51,forced,forc,0.00013257083441642838,raw,-0.26871310716840424,0.00017343973825588143
2224,297,number,number,0.0007720301533662594,raw,-0.26933643200314705,0.0010106611908243955
2811,27,investment,invest,7.018455939693267e-05,raw,-0.2714528349095247,9.207294746917162e-05
6973,27,separated,separ,7.018455939693267e-05,raw,-0.2714528349095247,9.207294746917162e-05
505,86,understand,understand,0.00022355081881985964,raw,-0.2717232147949085,0.0002933486930994538
8556,8,conserved,conserv,2.079542500649857e-05,stem,-0.2721793151448904,2.7300699540277633e-05
12821,8,conservancy,conserv,2.079542500649857e-05,stem,-0.2721793151448904,2.7300699540277633e-05
1909,77,larger,larger,0.00020015596568754874,raw,-0.27446851873902484,0.00026337145438856067
2515,107,industry,industri,0.0002781388094619184,raw,-0.2749243072610449,0.0003661505585401941
4990,30,maintained,maintain,7.798284377436964e-05,raw,-0.27609321446602686,0.00010277910415163344
12339,20,gardens,garden,5.1988562516246424e-05,raw,-0.27609321446602697,6.851940276775563e-05
2455,10,composite,composit,2.5994281258123212e-05,raw,-0.27609321446602697,3.4259701383877815e-05
4633,10,satisfy,satisfi,2.5994281258123212e-05,raw,-0.27609321446602697,3.4259701383877815e-05
5306,10,abstraction,abstract,2.5994281258123212e-05,raw,-0.27609321446602697,3.4259701383877815e-05
5342,10,compounds,compound,2.5994281258123212e-05,raw,-0.27609321446602697,3.4259701383877815e-05
6211,10,excluding,exclud,2.5994281258123212e-05,raw,-0.27609321446602697,3.4259701383877815e-05
7532,10,adequately,adequ,2.5994281258123212e-05,raw,-0.27609321446602697,3.4259701383877815e-05
7804,10,doubts,doubt,2.5994281258123212e-05,raw,-0.27609321446602697,3.4259701383877815e-05
9146,10,minimize,minim,2.5994281258123212e-05,raw,-0.27609321446602697,3.4259701383877815e-05
11660,10,broadcast,broadcast,2.5994281258123212e-05,raw,-0.27609321446602697,3.4259701383877815e-05
12599,10,conjunction,conjunct,2.5994281258123212e-05,raw,-0.27609321446602697,3.4259701383877815e-05
69,5,profoundly,profoundli,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
2391,5,architects,architect,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
2702,5,prosperous,prosper,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
4265,5,emerson,emerson,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
4964,5,seasonal,season,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
6772,5,tactical,tactic,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
7091,5,miracles,miracl,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
7259,5,urbanization,urban,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
7266,5,superstition,superstit,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
7429,5,manuscript,manuscript,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
7641,5,reservation,reserv,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
7731,5,scholarships,scholarship,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
7754,5,salaries,salari,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
7882,5,engagements,engag,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
8174,5,clarence,clarenc,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
8544,5,wendell,wendel,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
8574,5,restorative,restor,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
8777,5,aerial,aerial,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
8913,5,geological,geolog,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
9500,5,sentenced,sentenc,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
9594,5,traded,trade,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
9714,5,struggled,struggl,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
9892,5,obey,obey,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
10868,5,transmitted,transmit,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
11231,5,perry,perri,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
11531,5,betrayed,betray,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
11553,5,disappearance,disappear,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
11576,5,concealed,conceal,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
11910,5,carnegie,carnegi,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
12163,5,sherry,sherri,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
12335,5,complaints,complaint,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
13005,5,precaution,precaut,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
14196,5,guessing,guess,1.2997140629061606e-05,raw,-0.27609321446602697,1.7129850691938907e-05
3560,48,follows,follow,0.00012477255003899142,raw,-0.27869399616608426,0.00016487481290991199
3690,38,duty,duti,9.87782687808682e-05,raw,-0.27937728966721687,0.00013061511152603417
6880,28,elsewhere,elsewher,7.2783987522745e-05,raw,-0.280547564815407,9.635541014215634e-05
4129,54,mary,mari,0.00014036911879386534,raw,-0.2830136573106006,0.0001862871262748356
8730,18,recovery,recoveri,4.678970626462178e-05,raw,-0.28301365731060074,6.209570875827854e-05
11886,18,sewage,sewag,4.678970626462178e-05,raw,-0.28301365731060074,6.209570875827854e-05
802,80,effective,effect,0.0002079542500649857,raw,-0.2838753549080817,0.00027621884240751484
400,88,addition,addit,0.00022874967507148427,raw,-0.28457982834334555,0.00030405484978191557
1253,70,figures,figur,0.0001819599688068625,raw,-0.2849821618832729,0.00024195914102363706
1150,389,since,sinc,0.001011177540940993,raw,-0.28505040807004367,0.0013446932793172042
776,231,rather,rather,0.0006004678970626462,raw,-0.2852502943423133,0.0007986792885116515
1844,39,grow,grow,0.00010137769690668053,raw,-0.28566266548217745,0.00013489757419901888
1710,13,races,race,3.379256563556018e-05,raw,-0.28566266548217756,4.496585806633963e-05
6123,13,circular,circular,3.379256563556018e-05,raw,-0.28566266548217756,4.496585806633963e-05
216,92,results,result,0.00023914738757473356,raw,-0.2882473141167101,0.0003190434691373621
6732,37,refused,refus,9.617884065505589e-05,raw,-0.2895162347981675,0.0001284738801895418
676,304,school,school,0.0007902261502469456,raw,-0.2895710578567599,0.0010556270488907352
911,106,amount,amount,0.0002755393813361061,raw,-0.29014496792167715,0.0003682917898766865
9021,8,displaced,displac,2.079542500649857e-05,stem,-0.29159740100199194,2.783600737440072e-05
4,56,objective,object,0.00014556797504549,raw,-0.2915974010019921,0.00019485205162080507
5723,48,favor,favor,0.00012477255003899142,raw,-0.2915974010019921,0.00016701604424640434
7558,40,jobs,job,0.00010397712503249285,raw,-0.2915974010019921,0.0001391800368720036
7683,24,provisions,provis,6.238627501949571e-05,raw,-0.2915974010019921,8.350802212320217e-05
4777,16,variables,variabl,4.159085001299714e-05,raw,-0.2915974010019921,5.567201474880145e-05
773,8,lowest,lowest,2.079542500649857e-05,raw,-0.2915974010019921,2.7836007374400724e-05
1551,8,whoever,whoever,2.079542500649857e-05,raw,-0.2915974010019921,2.7836007374400724e-05
5361,8,absorb,absorb,2.079542500649857e-05,raw,-0.2915974010019921,2.7836007374400724e-05
6377,8,tries,tri,2.079542500649857e-05,raw,-0.2915974010019921,2.7836007374400724e-05
7011,8,praised,prais,2.079542500649857e-05,raw,-0.2915974010019921,2.7836007374400724e-05
7656,8,transparent,transpar,2.079542500649857e-05,raw,-0.2915974010019921,2.7836007374400724e-05
9276,8,brutality,brutal,2.079542500649857e-05,raw,-0.2915974010019921,2.7836007374400724e-05
9793,8,statewide,statewid,2.079542500649857e-05,raw,-0.2915974010019921,2.7836007374400724e-05
12298,8,litigation,litig,2.079542500649857e-05,raw,-0.2915974010019921,2.7836007374400724e-05
4992,4,evolves,evolv,1.0397712503249286e-05,stem,-0.2915974010019921,1.3918003687200362e-05
9149,4,disadvantageous,disadvantag,1.0397712503249286e-05,stem,-0.2915974010019921,1.3918003687200362e-05
11555,4,entailed,entail,1.0397712503249286e-05,stem,-0.2915974010019921,1.3918003687200362e-05
12642,4,descendant,descend,1.0397712503249286e-05,stem,-0.2915974010019921,1.3918003687200362e-05
2312,10,attractiveness,attract,2.5994281258123212e-05,stem,-0.29379279156542787,3.4871481765732775e-05
624,98,building,build,0.0002547439563296075,raw,-0.2962959217835463,0.00034259701383877815
4745,49,explained,explain,0.00012737197816480375,raw,-0.2962959217835463,0.00017129850691938907
1248,11,knight,knight,2.8593709383935534e-05,raw,-0.2985660703180855,3.854216405686254e-05
8756,11,juvenile,juvenil,2.8593709383935534e-05,raw,-0.2985660703180855,3.854216405686254e-05
1329,58,proper,proper,0.00015076683129711463,raw,-0.29952346627441273,0.0002034169769667745
12677,5,confessions,confess,1.2997140629061606e-05,stem,-0.3007858270563984,1.755809695923738e-05
9109,14,opposes,oppos,3.63919937613725e-05,stem,-0.30252647153418216,4.924832073932435e-05
799,14,encouraging,encourag,3.63919937613725e-05,raw,-0.30252647153418233,4.9248320739324355e-05
4099,14,madison,madison,3.63919937613725e-05,raw,-0.30252647153418233,4.9248320739324355e-05
5915,14,expectations,expect,3.63919937613725e-05,raw,-0.30252647153418233,4.9248320739324355e-05
1701,45,gain,gain,0.00011697426566155446,raw,-0.3034921886541412,0.00015845111890043487
5047,17,limitations,limit,4.4190278138809465e-05,raw,-0.30508075133927914,5.9954477421786175e-05
1603,219,large,larg,0.0005692747595528984,raw,-0.30589581373667135,0.0007729845124737431
5983,40,experiments,experi,0.00010397712503249285,raw,-0.30686487313278044,0.00014132126820849596
3939,20,catholics,cathol,5.1988562516246424e-05,raw,-0.30686487313278044,7.066063410424798e-05
690,23,candidates,candid,5.978684689368339e-05,raw,-0.30818152901752727,8.13667907867098e-05
570,49,subjects,subject,0.00012737197816480375,raw,-0.3087184417821034,0.00017343973825588143
46,26,recorded,record,6.758513127112035e-05,raw,-0.30919316289237164,9.207294746917162e-05
1072,26,reaching,reach,6.758513127112035e-05,raw,-0.30919316289237164,9.207294746917162e-05
2140,190,service,servic,0.0004938913439043411,raw,-0.311638151885438,0.0006744878709950944
2290,38,powerful,power,9.87782687808682e-05,raw,-0.31163815188543814,0.00013489757419901888
2680,155,air,air,0.0004029113595009098,raw,-0.31174055319626465,0.0005502964534785374
704,44,nevertheless,nevertheless,0.00011437483753574213,raw,-0.31235939245042127,0.00015630988756394252
677,50,offered,offer,0.00012997140629061605,raw,-0.3129071875887432,0.00017772220092886616
458,15,flexible,flexibl,3.899142188718482e-05,raw,-0.31691520898628184,5.353078341230908e-05
5488,15,bearing,bear,3.899142188718482e-05,raw,-0.31691520898628184,5.353078341230908e-05
5780,15,coverage,coverag,3.899142188718482e-05,raw,-0.31691520898628184,5.353078341230908e-05
3013,14,originates,origin,3.63919937613725e-05,stem,-0.31691520898628184,4.996206451815514e-05
6113,5,exhaustion,exhaust,1.2997140629061606e-05,stem,-0.31691520898628184,1.784359447076969e-05
379,3,summarizes,summar,7.798284377436964e-06,stem,-0.31691520898628184,1.0706156682461815e-05
706,75,degree,degre,0.0001949571094359241,raw,-0.316915208986282,0.00026765391706154543
742,48,offer,offer,0.00012477255003899142,raw,-0.316915208986282,0.00017129850691938907
3319,45,treated,treat,0.00011697426566155446,raw,-0.316915208986282,0.00016059235023692725
2187,39,holding,hold,0.00010137769690668053,raw,-0.316915208986282,0.0001391800368720036
3317,39,dominant,domin,0.00010137769690668053,raw,-0.316915208986282,0.0001391800368720036
1970,36,heavily,heavili,9.357941252924356e-05,raw,-0.316915208986282,0.0001284738801895418
5925,33,win,win,8.57811281518066e-05,raw,-0.316915208986282,0.00011776772350707998
3900,27,taxes,tax,7.018455939693267e-05,raw,-0.316915208986282,9.635541014215634e-05
4326,24,democrats,democrat,6.238627501949571e-05,raw,-0.316915208986282,8.564925345969454e-05
11707,18,louisiana,louisiana,4.678970626462178e-05,raw,-0.316915208986282,6.42369400947709e-05
1065,12,mercy,merci,3.1193137509747856e-05,raw,-0.316915208986282,4.282462672984727e-05
2092,12,basically,basic,3.1193137509747856e-05,raw,-0.316915208986282,4.282462672984727e-05
3439,12,ranks,rank,3.1193137509747856e-05,raw,-0.316915208986282,4.282462672984727e-05
5989,12,interventions,intervent,3.1193137509747856e-05,stem,-0.316915208986282,4.282462672984727e-05
6159,12,confirmed,confirm,3.1193137509747856e-05,raw,-0.316915208986282,4.282462672984727e-05
7347,12,border,border,3.1193137509747856e-05,raw,-0.316915208986282,4.282462672984727e-05
3611,9,eliminating,elimin,2.339485313231089e-05,raw,-0.316915208986282,3.211847004738545e-05
5253,9,feasible,feasibl,2.339485313231089e-05,raw,-0.316915208986282,3.211847004738545e-05
8841,9,realities,realiti,2.339485313231089e-05,raw,-0.316915208986282,3.211847004738545e-05
9305,9,qualify,qualifi,2.339485313231089e-05,raw,-0.316915208986282,3.211847004738545e-05
9440,9,coalitions,coalit,2.339485313231089e-05,stem,-0.316915208986282,3.211847004738545e-05
10604,9,jay,jay,2.339485313231089e-05,raw,-0.316915208986282,3.211847004738545e-05
11663,9,lyrics,lyric,2.339485313231089e-05,raw,-0.316915208986282,3.211847004738545e-05
11841,9,gates,gate,2.339485313231089e-05,raw,-0.316915208986282,3.211847004738545e-05
427,6,viewing,view,1.5596568754873928e-05,raw,-0.316915208986282,2.1412313364923634e-05
2253,6,akin,akin,1.5596568754873928e-05,raw,-0.316915208986282,2.1412313364923634e-05
2664,6,abandonment,abandon,1.5596568754873928e-05,raw,-0.316915208986282,2.1412313364923634e-05
4380,6,femininity,feminin,1.5596568754873928e-05,stem,-0.316915208986282,2.1412313364923634e-05
4631,6,tastes,tast,1.5596568754873928e-05,raw,-0.316915208986282,2.1412313364923634e-05
5202,6,employing,employ,1.5596568754873928e-05,raw,-0.316915208986282,2.1412313364923634e-05
5597,6,tackle,tackl,1.5596568754873928e-05,raw,-0.316915208986282,2.1412313364923634e-05
5677,6,dialect,dialect,1.5596568754873928e-05,raw,-0.316915208986282,2.1412313364923634e-05
6395,6,diagram,diagram,1.5596568754873928e-05,raw,-0.316915208986282,2.1412313364923634e-05
6523,6,dramatically,dramat,1.5596568754873928e-05,raw,-0.316915208986282,2.1412313364923634e-05
6942,6,bacon,bacon,1.5596568754873928e-05,raw,-0.316915208986282,2.1412313364923634e-05
8607,6,equations,equat,1.5596568754873928e-05,raw,-0.316915208986282,2.1412313364923634e-05
9243,6,hunt,hunt,1.5596568754873928e-05,raw,-0.316915208986282,2.1412313364923634e-05
10133,6,orientations,orient,1.5596568754873928e-05,stem,-0.316915208986282,2.1412313364923634e-05
11067,6,export,export,1.5596568754873928e-05,raw,-0.316915208986282,2.1412313364923634e-05
11376,6,slate,slate,1.5596568754873928e-05,raw,-0.316915208986282,2.1412313364923634e-05
11441,6,eleanor,eleanor,1.5596568754873928e-05,raw,-0.316915208986282,2.1412313364923634e-05
12016,6,drastically,drastic,1.5596568754873928e-05,raw,-0.316915208986282,2.1412313364923634e-05
12841,6,vegetable,veget,1.5596568754873928e-05,raw,-0.316915208986282,2.1412313364923634e-05
4858,4,stabilize,stabil,1.0397712503249286e-05,stem,-0.316915208986282,1.4274875576615756e-05
397,3,informally,inform,7.798284377436964e-06,raw,-0.316915208986282,1.0706156682461817e-05
473,3,reynolds,reynold,7.798284377436964e-06,raw,-0.316915208986282,1.0706156682461817e-05
938,3,novelty,novelti,7.798284377436964e-06,raw,-0.316915208986282,1.0706156682461817e-05
2207,3,achieves,achiev,7.798284377436964e-06,raw,-0.316915208986282,1.0706156682461817e-05
2276,3,ching,ching,7.798284377436964e-06,raw,-0.316915208986282,1.0706156682461817e-05
2497,3,inferiority,inferior,7.798284377436964e-06,raw,-0.316915208986282,1.0706156682461817e-05
